transit_timestamp,bus_route,total_ridership
2025-01-01 07:00:00,QM24,0
2025-01-01 07:00:00,QM25,0
2025-01-01 07:00:00,QM3,0
2025-01-01 07:00:00,QM31,0
2025-01-01 07:00:00,QM32,0
2025-01-01 07:00:00,QM34,0
2025-01-01 07:00:00,QM35,0
2025-01-01 07:00:00,QM36,0
2025-01-01 07:00:00,QM4,0
2025-01-01 07:00:00,QM40,0
2025-01-01 07:00:00,QM42,0
2025-01-01 07:00:00,QM44,0
2025-01-01 07:00:00,QM5,6
2025-01-01 07:00:00,QM6,0
2025-01-01 07:00:00,QM63,0
2025-01-01 07:00:00,QM64,0
2025-01-01 07:00:00,QM65,0
2025-01-01 07:00:00,QM68,0
2025-01-01 07:00:00,QM7,0
2025-01-01 07:00:00,QM8,0
2025-01-01 07:00:00,S40,15
2025-01-01 07:00:00,S42,0
2025-01-01 07:00:00,S44,61
2025-01-01 07:00:00,S46,40
2025-01-01 07:00:00,S48,37
2025-01-01 07:00:00,S51,33
2025-01-01 07:00:00,S52,18
2025-01-01 07:00:00,S53,137
2025-01-01 07:00:00,S54,0
2025-01-01 07:00:00,S55,0
2025-01-01 07:00:00,S56,0
2025-01-01 07:00:00,S57,21
2025-01-01 07:00:00,S59,18
2025-01-01 07:00:00,S61,27
2025-01-01 07:00:00,S62,62
2025-01-01 07:00:00,S66,0
2025-01-01 07:00:00,S74,59
2025-01-01 07:00:00,S76,34
2025-01-01 07:00:00,S78,46
2025-01-01 07:00:00,S79+,220
2025-01-01 07:00:00,S81,0
2025-01-01 07:00:00,S84,0
2025-01-01 07:00:00,S86,0
2025-01-01 07:00:00,S89,0
2025-01-01 07:00:00,S90,0
2025-01-01 07:00:00,S91,0
2025-01-01 07:00:00,S92,0
2025-01-01 07:00:00,S93,0
2025-01-01 07:00:00,S94,0
2025-01-01 07:00:00,S96,0
2025-01-01 07:00:00,S98,0
2025-01-01 07:00:00,SIM1,4
2025-01-01 07:00:00,SIM10,0
2025-01-01 07:00:00,SIM11,0
2025-01-01 07:00:00,SIM15,0
2025-01-01 07:00:00,SIM1C,89
2025-01-01 07:00:00,SIM2,0
2025-01-01 07:00:00,SIM22,0
2025-01-01 07:00:00,SIM23,0
2025-01-01 07:00:00,SIM24,0
2025-01-01 07:00:00,SIM25,4
2025-01-01 07:00:00,SIM26,0
2025-01-01 07:00:00,SIM3,0
2025-01-01 07:00:00,SIM30,0
2025-01-01 07:00:00,SIM31,0
2025-01-01 07:00:00,SIM32,0
2025-01-01 07:00:00,SIM33,0
2025-01-01 07:00:00,SIM33C,28
2025-01-01 07:00:00,SIM34,0
2025-01-01 07:00:00,SIM35,0
2025-01-01 07:00:00,SIM3C,13
2025-01-01 07:00:00,SIM4,1
2025-01-01 07:00:00,SIM4C,28
2025-01-01 07:00:00,SIM4X,0
2025-01-01 07:00:00,SIM5,0
2025-01-01 07:00:00,SIM5X,0
2025-01-01 07:00:00,SIM6,0
2025-01-01 07:00:00,SIM6X,0
2025-01-01 07:00:00,SIM7,0
2025-01-01 07:00:00,SIM8,0
2025-01-01 07:00:00,SIM8X,0
2025-01-01 07:00:00,SIM9,0
2025-01-01 07:00:00,T113,0
2025-01-01 07:00:00,T426,0
2025-01-01 07:00:00,X1,0
2025-01-01 07:00:00,X10,0
2025-01-01 07:00:00,X10B,0
2025-01-01 07:00:00,X11,0
2025-01-01 07:00:00,X12,0
2025-01-01 07:00:00,X14,0
2025-01-01 07:00:00,X15,0
2025-01-01 07:00:00,X17,0
2025-01-01 07:00:00,X17A,0
2025-01-01 07:00:00,X17J,0
2025-01-01 07:00:00,X19,0
2025-01-01 07:00:00,X2,0
2025-01-01 07:00:00,X21,0
2025-01-01 07:00:00,X22,0
2025-01-01 07:00:00,X22A,0
2025-01-01 07:00:00,X27,10
2025-01-01 07:00:00,X28,6
2025-01-01 07:00:00,X3,0
2025-01-01 07:00:00,X30,0
2025-01-01 07:00:00,X31,0
2025-01-01 07:00:00,X37,0
2025-01-01 07:00:00,X38,0
2025-01-01 07:00:00,X4,0
2025-01-01 07:00:00,X42,0
2025-01-01 07:00:00,X5,0
2025-01-01 07:00:00,X63,0
2025-01-01 07:00:00,X64,0
2025-01-01 07:00:00,X68,0
2025-01-01 07:00:00,X7,0
2025-01-01 07:00:00,X8,0
2025-01-01 07:00:00,X9,0
2025-01-01 08:00:00,B1,242
2025-01-01 08:00:00,B100,69
2025-01-01 08:00:00,B101,0
2025-01-01 08:00:00,B103,155
2025-01-01 08:00:00,B106,0
2025-01-01 08:00:00,B11,214
2025-01-01 08:00:00,B111,0
2025-01-01 08:00:00,B12,107
2025-01-01 08:00:00,B13,62
2025-01-01 08:00:00,B14,44
2025-01-01 08:00:00,B15,192
2025-01-01 08:00:00,B16,117
2025-01-01 08:00:00,B17,149
2025-01-01 08:00:00,B2,41
2025-01-01 08:00:00,B20,63
2025-01-01 08:00:00,B24,28
2025-01-01 08:00:00,B25,31
2025-01-01 08:00:00,B26,42
2025-01-01 08:00:00,B3,187
2025-01-01 08:00:00,B31,19
2025-01-01 08:00:00,B32,9
2025-01-01 08:00:00,B35,283
2025-01-01 08:00:00,B36,190
2025-01-01 08:00:00,B37,15
2025-01-01 08:00:00,B38,162
2025-01-01 08:00:00,B39,0
2025-01-01 08:00:00,B4,66
2025-01-01 08:00:00,B41,230
2025-01-01 08:00:00,B42,19
2025-01-01 08:00:00,B43,89
2025-01-01 08:00:00,B44,251
2025-01-01 08:00:00,B44+,197
2025-01-01 08:00:00,B45,24
2025-01-01 08:00:00,B46,254
2025-01-01 08:00:00,B46+,151
2025-01-01 08:00:00,B47,79
2025-01-01 08:00:00,B48,23
2025-01-01 08:00:00,B49,147
2025-01-01 08:00:00,B52,86
2025-01-01 08:00:00,B54,99
2025-01-01 08:00:00,B57,104
2025-01-01 08:00:00,B6,518
2025-01-01 08:00:00,B60,98
2025-01-01 08:00:00,B61,79
2025-01-01 08:00:00,B62,82
2025-01-01 08:00:00,B63,57
2025-01-01 08:00:00,B64,69
2025-01-01 08:00:00,B65,33
2025-01-01 08:00:00,B67,24
2025-01-01 08:00:00,B68,208
2025-01-01 08:00:00,B69,28
2025-01-01 08:00:00,B7,72
2025-01-01 08:00:00,B70,150
2025-01-01 08:00:00,B74,45
2025-01-01 08:00:00,B8,268
2025-01-01 08:00:00,B82,536
2025-01-01 08:00:00,B82+,0
2025-01-01 08:00:00,B83,74
2025-01-01 08:00:00,B84,0
2025-01-01 08:00:00,B9,282
2025-01-01 08:00:00,B90,0
2025-01-01 08:00:00,B91,0
2025-01-01 08:00:00,B91A,0
2025-01-01 08:00:00,B92,0
2025-01-01 08:00:00,B93,0
2025-01-01 08:00:00,B94,0
2025-01-01 08:00:00,B96,0
2025-01-01 08:00:00,B98,0
2025-01-01 08:00:00,B98V,0
2025-01-01 08:00:00,B99,0
2025-01-01 08:00:00,BM1,0
2025-01-01 08:00:00,BM2,0
2025-01-01 08:00:00,BM3,0
2025-01-01 08:00:00,BM4,0
2025-01-01 08:00:00,BM5,0
2025-01-01 08:00:00,BX1,134
2025-01-01 08:00:00,BX10,93
2025-01-01 08:00:00,BX11,136
2025-01-01 08:00:00,BX12,70
2025-01-01 08:00:00,BX12+,236
2025-01-01 08:00:00,BX13,88
2025-01-01 08:00:00,BX15,58
2025-01-01 08:00:00,BX16,66
2025-01-01 08:00:00,BX17,71
2025-01-01 08:00:00,BX18,0
2025-01-01 08:00:00,BX18A,23
2025-01-01 08:00:00,BX18B,20
2025-01-01 08:00:00,BX19,218
2025-01-01 08:00:00,BX2,118
2025-01-01 08:00:00,BX20,0
2025-01-01 08:00:00,BX21,87
2025-01-01 08:00:00,BX22,79
2025-01-01 08:00:00,BX23,47
2025-01-01 08:00:00,BX24,9
2025-01-01 08:00:00,BX25,44
2025-01-01 08:00:00,BX26,54
2025-01-01 08:00:00,BX27,70
2025-01-01 08:00:00,BX28,66
2025-01-01 08:00:00,BX29,15
2025-01-01 08:00:00,BX3,121
2025-01-01 08:00:00,BX30,57
2025-01-01 08:00:00,BX31,58
2025-01-01 08:00:00,BX32,15
2025-01-01 08:00:00,BX33,16
2025-01-01 08:00:00,BX34,20
2025-01-01 08:00:00,BX35,154
2025-01-01 08:00:00,BX36,221
2025-01-01 08:00:00,BX38,74
2025-01-01 08:00:00,BX39,154
2025-01-01 08:00:00,BX4,49
2025-01-01 08:00:00,BX40,132
2025-01-01 08:00:00,BX41,92
2025-01-01 08:00:00,BX41+,96
2025-01-01 08:00:00,BX42,85
2025-01-01 08:00:00,BX46,2
2025-01-01 08:00:00,BX4A,9
2025-01-01 08:00:00,BX5,72
2025-01-01 08:00:00,BX6,71
2025-01-01 08:00:00,BX6+,139
2025-01-01 08:00:00,BX7,98
2025-01-01 08:00:00,BX8,31
2025-01-01 08:00:00,BX9,210
2025-01-01 08:00:00,BX90,0
2025-01-01 08:00:00,BX92,0
2025-01-01 08:00:00,BX95,0
2025-01-01 08:00:00,BX99,0
2025-01-01 08:00:00,BXM1,7
2025-01-01 08:00:00,BXM10,17
2025-01-01 08:00:00,BXM11,4
2025-01-01 08:00:00,BXM18,0
2025-01-01 08:00:00,BXM2,4
2025-01-01 08:00:00,BXM3,0
2025-01-01 08:00:00,BXM4,0
2025-01-01 08:00:00,BXM6,5
2025-01-01 08:00:00,BXM7,39
2025-01-01 08:00:00,BXM8,8
2025-01-01 08:00:00,BXM9,13
2025-01-01 08:00:00,D90,0
2025-01-01 08:00:00,D99,0
2025-01-01 08:00:00,F1,0
2025-01-01 08:00:00,J90,0
2025-01-01 08:00:00,J99,0
2025-01-01 08:00:00,L90,0
2025-01-01 08:00:00,L91,0
2025-01-01 08:00:00,L92,0
2025-01-01 08:00:00,M1,42
2025-01-01 08:00:00,M10,42
2025-01-01 08:00:00,M100,64
2025-01-01 08:00:00,M101,204
2025-01-01 08:00:00,M102,86
2025-01-01 08:00:00,M103,42
2025-01-01 08:00:00,M104,52
2025-01-01 08:00:00,M106,17
2025-01-01 08:00:00,M11,46
2025-01-01 08:00:00,M116,66
2025-01-01 08:00:00,M12,4
2025-01-01 08:00:00,M125,116
2025-01-01 08:00:00,M14A,0
2025-01-01 08:00:00,M14A+,73
2025-01-01 08:00:00,M14D,0
2025-01-01 08:00:00,M14D+,208
2025-01-01 08:00:00,M15,162
2025-01-01 08:00:00,M15+,236
2025-01-01 08:00:00,M2,77
2025-01-01 08:00:00,M20,11
2025-01-01 08:00:00,M21,9
2025-01-01 08:00:00,M22,25
2025-01-01 08:00:00,M23+,48
2025-01-01 08:00:00,M3,110
2025-01-01 08:00:00,M31,71
2025-01-01 08:00:00,M34+,31
2025-01-01 08:00:00,M34A+,57
2025-01-01 08:00:00,M35,0
2025-01-01 08:00:00,M4,113
2025-01-01 08:00:00,M42,52
2025-01-01 08:00:00,M5,70
2025-01-01 08:00:00,M50,8
2025-01-01 08:00:00,M55,27
2025-01-01 08:00:00,M57,20
2025-01-01 08:00:00,M60+,147
2025-01-01 08:00:00,M66,39
2025-01-01 08:00:00,M7,61
2025-01-01 08:00:00,M72,14
2025-01-01 08:00:00,M79+,49
2025-01-01 08:00:00,M8,2
2025-01-01 08:00:00,M86+,99
2025-01-01 08:00:00,M9,78
2025-01-01 08:00:00,M90,0
2025-01-01 08:00:00,M96,79
2025-01-01 08:00:00,M98,0
2025-01-01 08:00:00,M99,0
2025-01-01 08:00:00,Q06,152
2025-01-01 08:00:00,Q07,56
2025-01-01 08:00:00,Q08,133
2025-01-01 08:00:00,Q09,39
2025-01-01 08:00:00,Q1,46
2025-01-01 08:00:00,Q10,246
2025-01-01 08:00:00,Q100,55
2025-01-01 08:00:00,Q101,17
2025-01-01 08:00:00,Q102,37
2025-01-01 08:00:00,Q103,13
2025-01-01 08:00:00,Q104,8
2025-01-01 08:00:00,Q107,0
2025-01-01 08:00:00,Q108,0
2025-01-01 08:00:00,Q109,0
2025-01-01 08:00:00,Q11,26
2025-01-01 08:00:00,Q110,24
2025-01-01 08:00:00,Q111,130
2025-01-01 08:00:00,Q112,60
2025-01-01 08:00:00,Q113,0
2025-01-01 08:00:00,Q114,177
2025-01-01 08:00:00,Q115,0
2025-01-01 08:00:00,Q12,191
2025-01-01 08:00:00,Q121,0
2025-01-01 08:00:00,Q13,85
2025-01-01 08:00:00,Q14,0
2025-01-01 08:00:00,Q15,38
2025-01-01 08:00:00,Q15A,40
2025-01-01 08:00:00,Q16,49
2025-01-01 08:00:00,Q17,235
2025-01-01 08:00:00,Q18,91
2025-01-01 08:00:00,Q19,54
2025-01-01 08:00:00,Q2,55
2025-01-01 08:00:00,Q20,0
2025-01-01 08:00:00,Q20A,197
2025-01-01 08:00:00,Q20B,0
2025-01-01 08:00:00,Q21,49
2025-01-01 08:00:00,Q22,65
2025-01-01 08:00:00,Q23,238
2025-01-01 08:00:00,Q24,79
2025-01-01 08:00:00,Q25,326
2025-01-01 08:00:00,Q26,0
2025-01-01 08:00:00,Q27,405
2025-01-01 08:00:00,Q28,140
2025-01-01 08:00:00,Q29,37
2025-01-01 08:00:00,Q3,117
2025-01-01 08:00:00,Q30,109
2025-01-01 08:00:00,Q31,0
2025-01-01 08:00:00,Q32,84
2025-01-01 08:00:00,Q33,75
2025-01-01 08:00:00,Q34,0
2025-01-01 08:00:00,Q35,30
2025-01-01 08:00:00,Q36,79
2025-01-01 08:00:00,Q37,91
2025-01-01 08:00:00,Q38,52
2025-01-01 08:00:00,Q39,31
2025-01-01 08:00:00,Q4,140
2025-01-01 08:00:00,Q40,54
2025-01-01 08:00:00,Q41,98
2025-01-01 08:00:00,Q42,0
2025-01-01 08:00:00,Q43,181
2025-01-01 08:00:00,Q44+,355
2025-01-01 08:00:00,Q45,0
2025-01-01 08:00:00,Q46,236
2025-01-01 08:00:00,Q47,69
2025-01-01 08:00:00,Q48,31
2025-01-01 08:00:00,Q49,109
2025-01-01 08:00:00,Q5,135
2025-01-01 08:00:00,Q50,31
2025-01-01 08:00:00,Q51,0
2025-01-01 08:00:00,Q52+,53
2025-01-01 08:00:00,Q53+,159
2025-01-01 08:00:00,Q54,86
2025-01-01 08:00:00,Q55,72
2025-01-01 08:00:00,Q56,72
2025-01-01 08:00:00,Q58,403
2025-01-01 08:00:00,Q59,45
2025-01-01 08:00:00,Q60,140
2025-01-01 08:00:00,Q61,0
2025-01-01 08:00:00,Q63,0
2025-01-01 08:00:00,Q64,119
2025-01-01 08:00:00,Q65,298
2025-01-01 08:00:00,Q66,193
2025-01-01 08:00:00,Q67,1
2025-01-01 08:00:00,Q69,108
2025-01-01 08:00:00,Q70+,7
2025-01-01 08:00:00,Q72,57
2025-01-01 08:00:00,Q74,0
2025-01-01 08:00:00,Q75,0
2025-01-01 08:00:00,Q76,44
2025-01-01 08:00:00,Q77,86
2025-01-01 08:00:00,Q80,0
2025-01-01 08:00:00,Q82,0
2025-01-01 08:00:00,Q83,130
2025-01-01 08:00:00,Q84,60
2025-01-01 08:00:00,Q85,115
2025-01-01 08:00:00,Q86,0
2025-01-01 08:00:00,Q87,0
2025-01-01 08:00:00,Q88,70
2025-01-01 08:00:00,Q89,0
2025-01-01 08:00:00,Q90,0
2025-01-01 08:00:00,Q92,0
2025-01-01 08:00:00,Q93,0
2025-01-01 08:00:00,Q94,0
2025-01-01 08:00:00,Q95,0
2025-01-01 08:00:00,Q96,0
2025-01-01 08:00:00,Q97,0
2025-01-01 08:00:00,Q98,0
2025-01-01 08:00:00,Q98V,0
2025-01-01 08:00:00,QM1,0
2025-01-01 08:00:00,QM10,0
2025-01-01 08:00:00,QM11,0
2025-01-01 08:00:00,QM12,0
2025-01-01 08:00:00,QM15,0
2025-01-01 08:00:00,QM16,0
2025-01-01 08:00:00,QM17,0
2025-01-01 08:00:00,QM18,0
2025-01-01 08:00:00,QM2,5
2025-01-01 08:00:00,QM20,0
2025-01-01 08:00:00,QM21,0
2025-01-01 08:00:00,QM24,0
2025-01-01 08:00:00,QM25,0
2025-01-01 08:00:00,QM3,0
2025-01-01 08:00:00,QM31,0
2025-01-01 08:00:00,QM32,0
2025-01-01 08:00:00,QM34,0
2025-01-01 08:00:00,QM35,0
2025-01-01 08:00:00,QM36,0
2025-01-01 08:00:00,QM4,6
2025-01-01 08:00:00,QM40,0
2025-01-01 08:00:00,QM42,0
2025-01-01 08:00:00,QM44,0
2025-01-01 08:00:00,QM5,3
2025-01-01 08:00:00,QM6,3
2025-01-01 08:00:00,QM63,0
2025-01-01 08:00:00,QM64,0
2025-01-01 08:00:00,QM65,0
2025-01-01 08:00:00,QM68,0
2025-01-01 08:00:00,QM7,0
2025-01-01 08:00:00,QM8,0
2025-01-01 08:00:00,S40,12
2025-01-01 08:00:00,S42,0
2025-01-01 08:00:00,S44,63
2025-01-01 08:00:00,S46,57
2025-01-01 08:00:00,S48,41
2025-01-01 08:00:00,S51,23
2025-01-01 08:00:00,S52,28
2025-01-01 08:00:00,S53,168
2025-01-01 08:00:00,S54,0
2025-01-01 08:00:00,S55,0
2025-01-01 08:00:00,S56,8
2025-01-01 08:00:00,S57,17
2025-01-01 08:00:00,S59,13
2025-01-01 08:00:00,S61,49
2025-01-01 08:00:00,S62,41
2025-01-01 08:00:00,S66,0
2025-01-01 08:00:00,S74,73
2025-01-01 08:00:00,S76,24
2025-01-01 08:00:00,S78,52
2025-01-01 08:00:00,S79+,212
2025-01-01 08:00:00,S81,0
2025-01-01 08:00:00,S84,0
2025-01-01 08:00:00,S86,0
2025-01-01 08:00:00,S89,0
2025-01-01 08:00:00,S90,0
2025-01-01 08:00:00,S91,0
2025-01-01 08:00:00,S92,0
2025-01-01 08:00:00,S93,1
2025-01-01 08:00:00,S94,0
2025-01-01 08:00:00,S96,0
2025-01-01 08:00:00,S98,0
2025-01-01 08:00:00,SIM1,0
2025-01-01 08:00:00,SIM10,0
2025-01-01 08:00:00,SIM11,0
2025-01-01 08:00:00,SIM15,0
2025-01-01 08:00:00,SIM1C,80
2025-01-01 08:00:00,SIM2,0
2025-01-01 08:00:00,SIM22,0
2025-01-01 08:00:00,SIM23,0
2025-01-01 08:00:00,SIM24,0
2025-01-01 08:00:00,SIM25,0
2025-01-01 08:00:00,SIM26,0
2025-01-01 08:00:00,SIM3,2
2025-01-01 08:00:00,SIM30,0
2025-01-01 08:00:00,SIM31,2
2025-01-01 08:00:00,SIM32,0
2025-01-01 08:00:00,SIM33,0
2025-01-01 08:00:00,SIM33C,40
2025-01-01 08:00:00,SIM34,0
2025-01-01 08:00:00,SIM35,0
2025-01-01 08:00:00,SIM3C,20
2025-01-01 08:00:00,SIM4,2
2025-01-01 08:00:00,SIM4C,56
2025-01-01 08:00:00,SIM4X,0
2025-01-01 08:00:00,SIM5,0
2025-01-01 08:00:00,SIM5X,0
2025-01-01 08:00:00,SIM6,0
2025-01-01 08:00:00,SIM6X,0
2025-01-01 08:00:00,SIM7,0
2025-01-01 08:00:00,SIM8,0
2025-01-01 08:00:00,SIM8X,0
2025-01-01 08:00:00,SIM9,0
2025-01-01 08:00:00,T113,0
2025-01-01 08:00:00,T426,0
2025-01-01 08:00:00,X1,0
2025-01-01 08:00:00,X10,0
2025-01-01 08:00:00,X10B,0
2025-01-01 08:00:00,X11,0
2025-01-01 08:00:00,X12,0
2025-01-01 08:00:00,X14,0
2025-01-01 08:00:00,X15,0
2025-01-01 08:00:00,X17,0
2025-01-01 08:00:00,X17A,0
2025-01-01 08:00:00,X17J,0
2025-01-01 08:00:00,X19,0
2025-01-01 08:00:00,X2,0
2025-01-01 08:00:00,X21,0
2025-01-01 08:00:00,X22,0
2025-01-01 08:00:00,X22A,0
2025-01-01 08:00:00,X27,7
2025-01-01 08:00:00,X28,7
2025-01-01 08:00:00,X3,0
2025-01-01 08:00:00,X30,0
2025-01-01 08:00:00,X31,0
2025-01-01 08:00:00,X37,0
2025-01-01 08:00:00,X38,0
2025-01-01 08:00:00,X4,0
2025-01-01 08:00:00,X42,0
2025-01-01 08:00:00,X5,0
2025-01-01 08:00:00,X63,0
2025-01-01 08:00:00,X64,0
2025-01-01 08:00:00,X68,0
2025-01-01 08:00:00,X7,0
2025-01-01 08:00:00,X8,0
2025-01-01 08:00:00,X9,0
2025-01-01 09:00:00,B1,281
2025-01-01 09:00:00,B100,41
2025-01-01 09:00:00,B101,0
2025-01-01 09:00:00,B103,126
2025-01-01 09:00:00,B106,0
2025-01-01 09:00:00,B11,193
2025-01-01 09:00:00,B111,0
2025-01-01 09:00:00,B12,84
2025-01-01 09:00:00,B13,49
2025-01-01 09:00:00,B14,28
2025-01-01 09:00:00,B15,142
2025-01-01 09:00:00,B16,90
2025-01-01 09:00:00,B17,113
2025-01-01 09:00:00,B2,15
2025-01-01 09:00:00,B20,54
2025-01-01 09:00:00,B24,26
2025-01-01 09:00:00,B25,45
2025-01-01 09:00:00,B26,51
2025-01-01 09:00:00,B3,229
2025-01-01 09:00:00,B31,50
2025-01-01 09:00:00,B32,16
2025-01-01 09:00:00,B35,217
2025-01-01 09:00:00,B36,112
2025-01-01 09:00:00,B37,9
2025-01-01 09:00:00,B38,167
2025-01-01 09:00:00,B39,1
2025-01-01 09:00:00,B4,63
2025-01-01 09:00:00,B41,215
2025-01-01 09:00:00,B42,22
2025-01-01 09:00:00,B43,55
2025-01-01 09:00:00,B44,155
2025-01-01 09:00:00,B44+,134
2025-01-01 09:00:00,B45,19
2025-01-01 09:00:00,B46,211
2025-01-01 09:00:00,B46+,146
2025-01-01 09:00:00,B47,89
2025-01-01 09:00:00,B48,40
2025-01-01 09:00:00,B49,109
2025-01-01 09:00:00,B52,95
2025-01-01 09:00:00,B54,94
2025-01-01 09:00:00,B57,76
2025-01-01 09:00:00,B6,418
2025-01-01 09:00:00,B60,77
2025-01-01 09:00:00,B61,73
2025-01-01 09:00:00,B62,57
2025-01-01 09:00:00,B63,106
2025-01-01 09:00:00,B64,75
2025-01-01 09:00:00,B65,33
2025-01-01 09:00:00,B67,20
2025-01-01 09:00:00,B68,183
2025-01-01 09:00:00,B69,24
2025-01-01 09:00:00,B7,48
2025-01-01 09:00:00,B70,177
2025-01-01 09:00:00,B74,35
2025-01-01 09:00:00,B8,264
2025-01-01 09:00:00,B82,353
2025-01-01 09:00:00,B82+,0
2025-01-01 09:00:00,B83,54
2025-01-01 09:00:00,B84,0
2025-01-01 09:00:00,B9,231
2025-01-01 09:00:00,B90,0
2025-01-01 09:00:00,B91,0
2025-01-01 09:00:00,B91A,0
2025-01-01 09:00:00,B92,0
2025-01-01 09:00:00,B93,0
2025-01-01 09:00:00,B94,0
2025-01-01 09:00:00,B96,0
2025-01-01 09:00:00,B98,0
2025-01-01 09:00:00,B98V,0
2025-01-01 09:00:00,B99,0
2025-01-01 09:00:00,BM1,0
2025-01-01 09:00:00,BM2,0
2025-01-01 09:00:00,BM3,0
2025-01-01 09:00:00,BM4,0
2025-01-01 09:00:00,BM5,0
2025-01-01 09:00:00,BX1,112
2025-01-01 09:00:00,BX10,70
2025-01-01 09:00:00,BX11,96
2025-01-01 09:00:00,BX12,53
2025-01-01 09:00:00,BX12+,192
2025-01-01 09:00:00,BX13,72
2025-01-01 09:00:00,BX15,50
2025-01-01 09:00:00,BX16,51
2025-01-01 09:00:00,BX17,49
2025-01-01 09:00:00,BX18,0
2025-01-01 09:00:00,BX18A,16
2025-01-01 09:00:00,BX18B,14
2025-01-01 09:00:00,BX19,164
2025-01-01 09:00:00,BX2,63
2025-01-01 09:00:00,BX20,0
2025-01-01 09:00:00,BX21,52
2025-01-01 09:00:00,BX22,74
2025-01-01 09:00:00,BX23,26
2025-01-01 09:00:00,BX24,12
2025-01-01 09:00:00,BX25,26
2025-01-01 09:00:00,BX26,26
2025-01-01 09:00:00,BX27,43
2025-01-01 09:00:00,BX28,51
2025-01-01 09:00:00,BX29,22
2025-01-01 09:00:00,BX3,78
2025-01-01 09:00:00,BX30,46
2025-01-01 09:00:00,BX31,35
2025-01-01 09:00:00,BX32,22
2025-01-01 09:00:00,BX33,14
2025-01-01 09:00:00,BX34,15
2025-01-01 09:00:00,BX35,90
2025-01-01 09:00:00,BX36,170
2025-01-01 09:00:00,BX38,31
2025-01-01 09:00:00,BX39,114
2025-01-01 09:00:00,BX4,13
2025-01-01 09:00:00,BX40,55
2025-01-01 09:00:00,BX41,52
2025-01-01 09:00:00,BX41+,73
2025-01-01 09:00:00,BX42,59
2025-01-01 09:00:00,BX46,2
2025-01-01 09:00:00,BX4A,33
2025-01-01 09:00:00,BX5,73
2025-01-01 09:00:00,BX6,58
2025-01-01 09:00:00,BX6+,48
2025-01-01 09:00:00,BX7,122
2025-01-01 09:00:00,BX8,29
2025-01-01 09:00:00,BX9,172
2025-01-01 09:00:00,BX90,0
2025-01-01 09:00:00,BX92,0
2025-01-01 09:00:00,BX95,0
2025-01-01 09:00:00,BX99,0
2025-01-01 09:00:00,BXM1,14
2025-01-01 09:00:00,BXM10,12
2025-01-01 09:00:00,BXM11,7
2025-01-01 09:00:00,BXM18,0
2025-01-01 09:00:00,BXM2,4
2025-01-01 09:00:00,BXM3,3
2025-01-01 09:00:00,BXM4,3
2025-01-01 09:00:00,BXM6,13
2025-01-01 09:00:00,BXM7,26
2025-01-01 09:00:00,BXM8,19
2025-01-01 09:00:00,BXM9,15
2025-01-01 09:00:00,D90,0
2025-01-01 09:00:00,D99,0
2025-01-01 09:00:00,F1,0
2025-01-01 09:00:00,J90,0
2025-01-01 09:00:00,J99,0
2025-01-01 09:00:00,L90,0
2025-01-01 09:00:00,L91,0
2025-01-01 09:00:00,L92,0
2025-01-01 09:00:00,M1,52
2025-01-01 09:00:00,M10,59
2025-01-01 09:00:00,M100,45
2025-01-01 09:00:00,M101,211
2025-01-01 09:00:00,M102,61
2025-01-01 09:00:00,M103,83
2025-01-01 09:00:00,M104,76
2025-01-01 09:00:00,M106,22
2025-01-01 09:00:00,M11,61
2025-01-01 09:00:00,M116,55
2025-01-01 09:00:00,M12,15
2025-01-01 09:00:00,M125,73
2025-01-01 09:00:00,M14A,0
2025-01-01 09:00:00,M14A+,53
2025-01-01 09:00:00,M14D,0
2025-01-01 09:00:00,M14D+,181
2025-01-01 09:00:00,M15,157
2025-01-01 09:00:00,M15+,294
2025-01-01 09:00:00,M2,59
2025-01-01 09:00:00,M20,39
2025-01-01 09:00:00,M21,11
2025-01-01 09:00:00,M22,37
2025-01-01 09:00:00,M23+,60
2025-01-01 09:00:00,M3,109
2025-01-01 09:00:00,M31,96
2025-01-01 09:00:00,M34+,36
2025-01-01 09:00:00,M34A+,27
2025-01-01 09:00:00,M35,1
2025-01-01 09:00:00,M4,117
2025-01-01 09:00:00,M42,78
2025-01-01 09:00:00,M5,79
2025-01-01 09:00:00,M50,11
2025-01-01 09:00:00,M55,23
2025-01-01 09:00:00,M57,41
2025-01-01 09:00:00,M60+,159
2025-01-01 09:00:00,M66,27
2025-01-01 09:00:00,M7,94
2025-01-01 09:00:00,M72,16
2025-01-01 09:00:00,M79+,86
2025-01-01 09:00:00,M8,7
2025-01-01 09:00:00,M86+,134
2025-01-01 09:00:00,M9,87
2025-01-01 09:00:00,M90,0
2025-01-01 09:00:00,M96,94
2025-01-01 09:00:00,M98,0
2025-01-01 09:00:00,M99,0
2025-01-01 09:00:00,Q06,98
2025-01-01 09:00:00,Q07,31
2025-01-01 09:00:00,Q08,97
2025-01-01 09:00:00,Q09,32
2025-01-01 09:00:00,Q1,50
2025-01-01 09:00:00,Q10,209
2025-01-01 09:00:00,Q100,63
2025-01-01 09:00:00,Q101,21
2025-01-01 09:00:00,Q102,17
2025-01-01 09:00:00,Q103,16
2025-01-01 09:00:00,Q104,16
2025-01-01 09:00:00,Q107,0
2025-01-01 09:00:00,Q108,0
2025-01-01 09:00:00,Q109,0
2025-01-01 09:00:00,Q11,30
